user_id,session_id,timestamp,action_type,product_id,cat_level_1,price_bucket,seller_id
5,5_5,2025-12-23 11:32:03,Search,6487,women's clothing,0,1
5,5_5,2025-12-23 11:32:48,View,6961,music,2,1
5,5_5,2025-12-23 11:33:45,View,2730,women's clothing,0,1
5,5_5,2025-12-23 11:34:41,View,6925,music,2,1
5,5_5,2025-12-23 11:34:59,Click,6925,music,2,1
5,5_5,2025-12-23 11:36:17,View,2746,women's clothing,1,1
5,5_5,2025-12-23 11:37:03,Wishlist,6922,music,1,1
5,5_5,2025-12-23 11:37:42,View,6884,music,1,1
5,5_5,2025-12-23 11:38:06,Click,6884,music,1,1
5,5_6,2025-12-24 21:29:28,Search,6913,music,1,1
5,5_6,2025-12-24 21:30:01,View,9675,women's clothing,1,1
5,5_6,2025-12-24 21:30:42,View,6916,music,2,1
5,5_6,2025-12-24 21:31:30,Click,6916,music,2,1
5,5_6,2025-12-24 21:32:41,View,5702,accessories,3,1
5,5_6,2025-12-24 21:32:53,View,8476,toys & baby products,2,1
5,5_6,2025-12-24 21:33:09,Click,8476,toys & baby products,2,1
5,5_6,2025-12-24 21:34:01,AddCart,8476,toys & baby products,2,1
5,5_6,2025-12-24 21:35:57,View,6491,women's clothing,1,1
5,5_6,2025-12-24 21:36:25,View,3374,women's clothing,1,1
5,5_7,2025-12-25 09:54:08,View,6463,women's clothing,0,1
5,5_8,2025-12-25 18:37:27,View,6437,women's clothing,1,1
5,5_8,2025-12-25 18:38:25,View,6883,music,0,1
5,5_8,2025-12-25 18:39:00,Click,6938,music,2,1
6,6_0,2025-12-21 12:25:00,Search,7171,beauty & health,2,1
6,6_0,2025-12-21 12:26:17,View,5795,kids' fashion,1,1
6,6_0,2025-12-21 12:26:36,Click,5795,kids' fashion,1,1
6,6_0,2025-12-21 12:27:44,Buy,5795,kids' fashion,1,1
6,6_0,2025-12-21 12:29:09,Review,5795,kids' fashion,1,1
6,6_1,2025-12-22 09:37:21,Search,2688,women's clothing,1,1
6,6_1,2025-12-22 09:38:29,View,6070,kids' fashion,1,1
6,6_1,2025-12-22 09:39:26,Click,6070,kids' fashion,1,1
6,6_1,2025-12-22 09:40:45,View,3132,beauty & health,1,1
6,6_1,2025-12-22 09:41:25,Click,3132,beauty & health,1,1
6,6_1,2025-12-22 09:42:36,AddCart,4019,home & kitchen,1,1
6,6_2,2025-12-23 20:34:08,Search,6888,music,2,1
6,6_2,2025-12-23 20:34:55,View,1650,beauty & health,0,1
6,6_2,2025-12-23 20:35:17,AddCart,7171,beauty & health,2,1
6,6_2,2025-12-23 20:36:22,View,7541,kids' fashion,2,1
6,6_2,2025-12-23 20:36:52,Wishlist,316470,nha-sach-tiki,3,1
6,6_2,2025-12-23 20:37:58,AddCart,9332,beauty & health,1,1
6,6_3,2025-12-24 13:08:52,Search,6041,kids' fashion,1,1
6,6_3,2025-12-24 13:10:19,View,6522,beauty & health,1,1
6,6_3,2025-12-24 13:10:30,Wishlist,1158,kids' fashion,2,1
6,6_4,2025-12-25 22:05:47,View,1663,beauty & health,1,1
6,6_4,2025-12-25 22:06:26,Wishlist,5827,kids' fashion,1,1
6,6_4,2025-12-25 22:07:26,View,9334,beauty & health,1,1
6,6_4,2025-12-25 22:07:41,View,5846,kids' fashion,0,1
6,6_5,2025-12-26 18:21:36,View,6560,beauty & health,1,1
6,6_5,2025-12-26 18:21:46,AddCart,6560,beauty & health,1,1
6,6_5,2025-12-26 18:22:20,Buy,7398,bags & luggage,1,1
6,6_5,2025-12-26 18:24:25,Share,7853,men's clothing,1,1
6,6_6,2025-12-27 13:45:16,View,6681,beauty & health,0,1
6,6_6,2025-12-27 13:46:13,Click,6681,beauty & health,0,1
6,6_7,2025-12-28 10:32:27,View,5838,kids' fashion,0,1
6,6_7,2025-12-28 10:32:44,View,4358,beauty & health,1,1
6,6_7,2025-12-28 10:33:44,Click,4358,beauty & health,1,1
6,6_8,2025-12-28 20:14:26,View,6558,beauty & health,1,1
6,6_8,2025-12-28 20:14:46,Click,6558,beauty & health,1,1
6,6_8,2025-12-28 20:15:53,View,5738,kids' fashion,1,1
6,6_8,2025-12-28 20:16:32,View,1109,kids' fashion,1,1
8,8_0,2025-12-21 22:22:00,Search,9703,women's clothing,1,1
8,8_1,2025-12-22 22:49:05,View,2687,women's clothing,1,1
8,8_1,2025-12-22 22:49:52,Click,2687,women's clothing,1,1
8,8_1,2025-12-22 22:51:03,AddCart,2687,women's clothing,1,1
8,8_2,2025-12-23 20:41:03,View,5107,beauty & health,0,1
8,8_2,2025-12-23 20:41:46,View,3322,women's clothing,1,1
8,8_2,2025-12-23 20:42:27,AddCart,3322,women's clothing,1,1
8,8_2,2025-12-23 20:44:26,View,3343,women's clothing,1,1
8,8_3,2025-12-24 08:56:21,View,7133,beauty & health,1,1
8,8_3,2025-12-24 08:56:34,Click,7133,beauty & health,1,1
8,8_3,2025-12-24 08:57:01,View,7106,beauty & health,1,1
8,8_3,2025-12-24 08:57:49,Wishlist,7163,beauty & health,2,1
8,8_3,2025-12-24 08:58:09,View,9319,bags & luggage,1,1
8,8_3,2025-12-24 08:58:40,Click,2726,women's clothing,1,1
8,8_3,2025-12-24 08:59:50,Buy,2726,women's clothing,1,1
8,8_4,2025-12-24 12:50:22,Search,7174,beauty & health,0,1
8,8_4,2025-12-24 12:51:38,View,7136,beauty & health,2,1
8,8_4,2025-12-24 12:51:53,View,3340,women's clothing,1,1
8,8_4,2025-12-24 12:52:22,View,9672,women's clothing,0,1
8,8_4,2025-12-24 12:53:20,Click,9672,women's clothing,0,1
8,8_4,2025-12-24 12:54:37,Wishlist,7178,beauty & health,1,1
8,8_4,2025-12-24 12:54:57,View,7171,beauty & health,2,1
8,8_4,2025-12-24 12:55:18,Click,7171,beauty & health,2,1
8,8_4,2025-12-24 12:56:05,View,9745,women's clothing,1,1
8,8_4,2025-12-24 12:56:57,View,6910,music,1,1
8,8_4,2025-12-24 12:57:57,Click,4385,beauty & health,0,1
8,8_4,2025-12-24 12:59:16,Buy,4385,beauty & health,0,1
8,8_5,2025-12-25 11:00:05,View,6429,women's clothing,1,1
8,8_5,2025-12-25 11:00:30,Click,6429,women's clothing,1,1
8,8_5,2025-12-25 11:01:01,AddCart,6429,women's clothing,1,1
8,8_5,2025-12-25 11:01:58,Buy,6429,women's clothing,1,1
8,8_6,2025-12-26 16:55:35,View,6592,beauty & health,1,1
8,8_6,2025-12-26 16:56:00,View,1490,accessories,1,1
8,8_6,2025-12-26 16:56:46,AddCart,6445,women's clothing,1,1
8,8_7,2025-12-28 08:09:14,View,6437,women's clothing,1,1
8,8_7,2025-12-28 08:09:48,Click,6437,women's clothing,1,1
8,8_7,2025-12-28 08:11:00,View,3153,beauty & health,1,1
8,8_7,2025-12-28 08:11:26,Click,3153,beauty & health,1,1
8,8_7,2025-12-28 08:12:11,View,3170,beauty & health,0,1
8,8_7,2025-12-28 08:13:03,Click,3170,beauty & health,0,1
8,8_7,2025-12-28 08:13:30,AddCart,3170,beauty & health,0,1
8,8_8,2025-12-29 22:33:51,View,7101,beauty & health,1,1
8,8_8,2025-12-29 22:34:06,Click,7101,beauty & health,1,1
8,8_8,2025-12-29 22:34:52,Buy,7101,beauty & health,1,1
8,8_9,2025-12-30 17:10:14,Search,6496,women's clothing,1,1
8,8_9,2025-12-30 17:11:40,Search,7129,beauty & health,1,1
8,8_9,2025-12-30 17:13:02,Click,7129,beauty & health,1,1
8,8_9,2025-12-30 17:13:43,AddCart,7129,beauty & health,1,1
9,9_0,2025-12-22 08:05:00,View,7012,toys & baby products,1,1
9,9_2,2025-12-23 09:26:53,View,3097,toys & baby products,1,1
9,9_1,2025-12-23 16:33:43,View,8449,toys & baby products,2,1
9,9_1,2025-12-23 16:34:01,View,8450,toys & baby products,2,1
9,9_1,2025-12-23 16:34:54,Wishlist,3868,men's shoes,2,1
9,9_1,2025-12-23 16:35:43,View,2658,men's shoes,1,1
9,9_3,2025-12-25 10:30:43,View,9868,sports & fitness,1,1
9,9_3,2025-12-25 10:31:08,Click,9868,sports & fitness,1,1
9,9_3,2025-12-25 10:32:22,View,1203,toys & baby products,0,1
9,9_3,2025-12-25 10:33:05,Click,1203,toys & baby products,0,1
9,9_3,2025-12-25 10:34:06,Wishlist,8176,men's shoes,1,1
9,9_3,2025-12-25 10:35:23,View,8409,toys & baby products,2,1
9,9_3,2025-12-25 10:35:59,Click,8409,toys & baby products,2,1
9,9_3,2025-12-25 10:37:07,AddCart,8409,toys & baby products,2,1
9,9_4,2025-12-27 15:56:29,Search,1785,home & kitchen,0,1
9,9_4,2025-12-27 15:57:39,View,2614,men's shoes,2,1
9,9_4,2025-12-27 15:58:34,Click,2614,men's shoes,2,1
9,9_4,2025-12-27 15:59:02,Buy,2614,men's shoes,2,1
9,9_4,2025-12-27 16:01:51,Review,2614,men's shoes,2,1
9,9_5,2025-12-28 12:34:02,Search,7005,toys & baby products,0,1
9,9_5,2025-12-28 12:35:23,View,2614,men's shoes,2,1
9,9_5,2025-12-28 12:36:21,Click,2614,men's shoes,2,1
9,9_5,2025-12-28 12:36:55,Buy,2614,men's shoes,2,1
9,9_6,2025-12-29 22:21:02,View,9044,toys & baby products,1,1
9,9_6,2025-12-29 22:21:24,Wishlist,3868,men's shoes,2,1
9,9_6,2025-12-29 22:22:14,View,9004,toys & baby products,1,1
9,9_6,2025-12-29 22:22:56,View,1039,toys & baby products,0,1
9,9_6,2025-12-29 22:23:13,View,2789,grocery & gourmet foods,1,1
9,9_6,2025-12-29 22:24:12,View,8162,men's shoes,1,1
9,9_6,2025-12-29 22:25:08,Wishlist,3868,men's shoes,2,1
9,9_7,2025-12-30 20:08:53,Search,3849,men's shoes,1,1
9,9_7,2025-12-30 20:09:34,Search,9100,toys & baby products,1,1
9,9_7,2025-12-30 20:10:55,View,8451,toys & baby products,2,1
9,9_7,2025-12-30 20:11:50,Click,8451,toys & baby products,2,1
10,10_0,2025-12-25 14:12:00,Search,8487,bags & luggage,2,1
10,10_0,2025-12-25 14:12:39,View,761,pet supplies,1,1
10,10_0,2025-12-25 14:13:04,View,3269,pet supplies,2,1
10,10_0,2025-12-25 14:13:38,Click,3269,pet supplies,2,1
10,10_0,2025-12-25 14:14:06,Buy,3269,pet supplies,2,1
10,10_0,2025-12-25 14:15:43,Share,3269,pet supplies,2,1
10,10_1,2025-12-26 17:03:32,Search,2681,women's clothing,0,1
10,10_2,2025-12-27 22:13:06,Search,3294,pet supplies,1,1
10,10_2,2025-12-27 22:13:37,View,3280,pet supplies,2,1
10,10_2,2025-12-27 22:13:50,View,3269,pet supplies,2,1
10,10_2,2025-12-27 22:14:34,View,2722,women's clothing,1,1
10,10_2,2025-12-27 22:15:14,View,3280,pet supplies,2,1
10,10_2,2025-12-27 22:15:26,View,9699,women's clothing,1,1
10,10_2,2025-12-27 22:16:20,Click,2689,women's clothing,1,1
10,10_3,2025-12-28 16:07:09,View,2686,women's clothing,1,1
10,10_3,2025-12-28 16:07:28,View,6495,women's clothing,0,1
10,10_3,2025-12-28 16:07:44,Click,6495,women's clothing,0,1
10,10_4,2025-12-29 09:18:19,View,6434,women's clothing,1,1
10,10_4,2025-12-29 09:18:30,Click,6434,women's clothing,1,1
10,10_5,2025-12-30 09:25:24,View,6457,women's clothing,1,1
10,10_5,2025-12-30 09:25:46,View,3280,pet supplies,2,1
10,10_5,2025-12-30 09:26:19,View,9695,women's clothing,1,1
10,10_5,2025-12-30 09:26:40,Wishlist,718,pet supplies,1,1
10,10_6,2025-12-30 19:07:27,View,719,pet supplies,1,1
10,10_6,2025-12-30 19:07:38,AddCart,719,pet supplies,1,1
10,10_6,2025-12-30 19:08:59,Buy,719,pet supplies,1,1
10,10_7,2025-12-31 10:32:28,View,2489,sports & fitness,2,1
10,10_7,2025-12-31 10:32:49,View,3269,pet supplies,2,1
10,10_7,2025-12-31 10:33:06,View,8383,toys & baby products,2,1
10,10_7,2025-12-31 10:33:24,Wishlist,8239,stores,2,1
11,11_0,2025-12-24 10:05:00,Search,5682,accessories,2,1
11,11_0,2025-12-24 10:05:40,Click,5682,accessories,2,1
11,11_1,2025-12-24 13:57:30,View,8281,stores,1,1
11,11_1,2025-12-24 13:58:10,Click,8281,stores,1,1
11,11_1,2025-12-24 13:58:53,Buy,8281,stores,1,1
11,11_2,2025-12-25 18:10:43,Search,2416,car & motorbike,2,1
11,11_2,2025-12-25 18:11:31,Click,2391,car & motorbike,2,1
11,11_2,2025-12-25 18:12:35,View,8875,industrial supplies,1,1
11,11_2,2025-12-25 18:12:57,View,565,grocery & gourmet foods,2,1
11,11_2,2025-12-25 18:13:18,Click,565,grocery & gourmet foods,2,1
11,11_2,2025-12-25 18:13:49,View,2176,car & motorbike,2,1
11,11_3,2025-12-26 09:16:39,View,2425,car & motorbike,2,1
11,11_3,2025-12-26 09:16:53,View,2439,car & motorbike,1,1
11,11_3,2025-12-26 09:17:18,View,2212,car & motorbike,2,1
11,11_3,2025-12-26 09:17:57,View,2112,car & motorbike,1,1
11,11_3,2025-12-26 09:18:18,Click,2112,car & motorbike,1,1
11,11_4,2025-12-27 12:34:15,View,2387,car & motorbike,2,1
11,11_4,2025-12-27 12:34:54,View,2094,car & motorbike,1,1
11,11_4,2025-12-27 12:35:52,View,3280,pet supplies,2,1
11,11_4,2025-12-27 12:36:12,View,6821,car & motorbike,1,1
11,11_4,2025-12-27 12:37:09,AddCart,6858,car & motorbike,1,1
11,11_4,2025-12-27 12:38:32,View,2445,car & motorbike,2,1
11,11_4,2025-12-27 12:38:52,AddCart,2445,car & motorbike,2,1
11,11_4,2025-12-27 12:40:32,View,6877,car & motorbike,0,1
11,11_4,2025-12-27 12:41:26,AddCart,6877,car & motorbike,0,1
11,11_4,2025-12-27 12:42:43,Buy,278638933,nha-sach-tiki,2,1
11,11_6,2025-12-27 13:15:32,View,6417,industrial supplies,2,1
11,11_6,2025-12-27 13:16:12,AddCart,5350,industrial supplies,1,1
11,11_6,2025-12-27 13:17:33,View,6417,industrial supplies,2,1
11,11_6,2025-12-27 13:17:44,Click,6417,industrial supplies,2,1
11,11_6,2025-12-27 13:18:08,Wishlist,2212,car & motorbike,2,1
11,11_6,2025-12-27 13:19:30,View,8858,industrial supplies,1,1
11,11_6,2025-12-27 13:19:55,AddCart,8858,industrial supplies,1,1
11,11_6,2025-12-27 13:21:19,View,8890,industrial supplies,1,1
11,11_6,2025-12-27 13:22:09,View,284,car & motorbike,0,1
11,11_6,2025-12-27 13:22:55,Click,6416,industrial supplies,1,1
11,11_6,2025-12-27 13:23:57,AddCart,6416,industrial supplies,1,1
11,11_5,2025-12-27 16:38:42,Search,2296,car & motorbike,1,1
11,11_5,2025-12-27 16:39:51,View,9777,stores,1,1
11,11_5,2025-12-27 16:40:31,Wishlist,2113,car & motorbike,0,1
11,11_7,2025-12-28 12:52:35,Search,565,grocery & gourmet foods,2,1
11,11_7,2025-12-28 12:53:59,Click,565,grocery & gourmet foods,2,1
11,11_7,2025-12-28 12:55:02,Wishlist,5548,industrial supplies,1,1
11,11_7,2025-12-28 12:56:11,View,6396,industrial supplies,1,1
11,11_7,2025-12-28 12:56:59,Click,6396,industrial supplies,1,1
11,11_7,2025-12-28 12:57:43,AddCart,6426,industrial supplies,2,1
11,11_7,2025-12-28 12:59:20,Buy,6426,industrial supplies,2,1
11,11_7,2025-12-28 13:01:37,Share,6426,industrial supplies,2,1
11,11_8,2025-12-29 13:50:47,Search,3280,pet supplies,2,1
13,13_1,2025-12-26 10:33:40,View,8225,men's shoes,1,1
13,13_1,2025-12-26 10:34:16,Click,8225,men's shoes,1,1
13,13_1,2025-12-26 10:35:33,AddCart,8225,men's shoes,1,1
13,13_0,2025-12-26 11:00:00,View,3868,men's shoes,2,1
13,13_0,2025-12-26 11:00:11,Click,3868,men's shoes,2,1
13,13_0,2025-12-26 11:01:03,AddCart,3868,men's shoes,2,1
13,13_2,2025-12-26 22:44:09,View,3843,men's shoes,1,1
13,13_2,2025-12-26 22:44:39,View,2572,sports & fitness,3,1
13,13_2,2025-12-26 22:45:30,Click,2571,sports & fitness,3,1
13,13_2,2025-12-26 22:46:18,AddCart,2571,sports & fitness,3,1
13,13_2,2025-12-26 22:48:15,View,2588,men's shoes,1,1
13,13_2,2025-12-26 22:49:02,Click,3868,men's shoes,2,1
13,13_2,2025-12-26 22:50:00,Wishlist,1552,women's shoes,0,1
13,13_3,2025-12-27 08:27:27,Search,3825,men's shoes,1,1
13,13_3,2025-12-27 08:28:02,View,3863,men's shoes,1,1
13,13_3,2025-12-27 08:28:21,Click,810,sports & fitness,1,1
13,13_3,2025-12-27 08:28:53,Wishlist,3906,men's shoes,1,1
13,13_3,2025-12-27 08:30:23,Click,3906,men's shoes,1,1
13,13_3,2025-12-27 08:31:18,AddCart,3906,men's shoes,1,1
13,13_3,2025-12-27 08:32:53,Buy,3906,men's shoes,1,1
13,13_3,2025-12-27 08:34:19,Review,3906,men's shoes,1,1
13,13_4,2025-12-27 16:46:55,View,5871,kids' fashion,2,1
13,13_4,2025-12-27 16:47:10,Click,3852,men's shoes,1,1
13,13_4,2025-12-27 16:48:15,View,1444,sports & fitness,2,1
13,13_4,2025-12-27 16:48:39,Click,1444,sports & fitness,2,1
13,13_4,2025-12-27 16:49:12,Buy,1444,sports & fitness,2,1
13,13_4,2025-12-27 16:50:16,Review,1444,sports & fitness,2,1
13,13_5,2025-12-28 08:01:09,View,3632,sports & fitness,2,1
13,13_5,2025-12-28 08:01:40,View,8169,men's shoes,1,1
13,13_5,2025-12-28 08:02:09,View,7648,"tv, audio & cameras",1,1
13,13_6,2025-12-28 19:08:56,View,2079,sports & fitness,1,1
13,13_6,2025-12-28 19:09:06,View,2572,sports & fitness,3,1
13,13_6,2025-12-28 19:09:16,Wishlist,2571,sports & fitness,3,1
13,13_6,2025-12-28 19:10:21,Click,5614,men's clothing,1,1
13,13_6,2025-12-28 19:10:54,View,2036,sports & fitness,1,1
13,13_6,2025-12-28 19:11:49,View,3823,men's shoes,1,1
13,13_6,2025-12-28 19:12:08,Click,3823,men's shoes,1,1
16,16_0,2025-12-30 16:08:00,Search,6918,music,2,1
16,16_0,2025-12-30 16:09:19,View,6483,women's clothing,0,1
16,16_0,2025-12-30 16:09:52,Wishlist,8404,toys & baby products,1,1
16,16_0,2025-12-30 16:11:05,Click,8404,toys & baby products,1,1
16,16_0,2025-12-30 16:11:35,View,8463,toys & baby products,2,1
16,16_0,2025-12-30 16:12:05,Click,8463,toys & baby products,2,1
16,16_1,2026-01-01 11:27:42,View,1217,toys & baby products,1,1
16,16_1,2026-01-01 11:28:22,View,6972,music,2,1
16,16_1,2026-01-01 11:28:51,View,1232,toys & baby products,1,1
16,16_1,2026-01-01 11:29:20,View,271303227,nha-sach-tiki,3,53660
16,16_1,2026-01-01 11:30:17,View,1030,toys & baby products,0,1
16,16_1,2026-01-01 11:30:34,View,6979,music,1,1
16,16_1,2026-01-01 11:31:20,Wishlist,8429,toys & baby products,1,1
16,16_1,2026-01-01 11:32:47,View,8439,toys & baby products,1,1
16,16_1,2026-01-01 11:33:27,View,8393,toys & baby products,1,1
16,16_2,2026-01-03 10:53:43,View,1228,toys & baby products,1,1
16,16_2,2026-01-03 10:54:01,View,3356,women's clothing,1,1
16,16_2,2026-01-03 10:54:21,Click,3356,women's clothing,1,1
16,16_2,2026-01-03 10:54:54,View,6961,music,2,1
16,16_2,2026-01-03 10:55:39,Wishlist,3723,sports & fitness,1,1
16,16_2,2026-01-03 10:56:15,View,6918,music,2,1
16,16_2,2026-01-03 10:56:51,AddCart,6918,music,2,1
16,16_2,2026-01-03 10:58:45,View,8661,men's clothing,0,1
16,16_3,2026-01-04 09:06:27,Search,8560,bags & luggage,2,1
16,16_3,2026-01-04 09:06:54,View,6972,music,2,1
16,16_4,2026-01-06 12:14:19,View,6897,music,1,1
16,16_5,2026-01-07 15:02:19,View,6951,music,1,1
16,16_5,2026-01-07 15:02:51,View,1193,toys & baby products,1,1
16,16_5,2026-01-07 15:03:09,View,1547,women's shoes,1,1
16,16_5,2026-01-07 15:03:54,Click,1547,women's shoes,1,1
16,16_5,2026-01-07 15:04:36,View,4230,accessories,1,1
16,16_6,2026-01-09 11:19:17,Search,6918,music,2,1
16,16_6,2026-01-09 11:19:38,View,1003,toys & baby products,0,1
16,16_6,2026-01-09 11:19:52,View,8400,toys & baby products,2,1
16,16_6,2026-01-09 11:20:33,Wishlist,2115,car & motorbike,1,1
20,20_0,2026-01-02 21:35:00,View,8413,toys & baby products,2,1
20,20_0,2026-01-02 21:35:20,AddCart,8413,toys & baby products,2,1
20,20_1,2026-01-04 08:20:53,View,8456,toys & baby products,1,1
20,20_1,2026-01-04 08:21:34,Wishlist,4226,accessories,1,1
20,20_1,2026-01-04 08:22:02,Click,4226,accessories,1,1
20,20_2,2026-01-04 08:39:42,Search,8402,toys & baby products,1,1
20,20_2,2026-01-04 08:41:03,View,8415,toys & baby products,2,1
20,20_2,2026-01-04 08:41:46,View,8471,toys & baby products,2,1
20,20_2,2026-01-04 08:41:59,View,1274,bags & luggage,1,1
